-5.048247319122026178e-02,-5.001587277446790936e-02,-4.914929321770378223e-02,-4.786169407441542845e-02,-4.580897274907909378e-02,-4.275687483171304593e-02,-3.841864389784315631e-02,-3.274922411499199548e-02,-2.589943708294288952e-02,-1.824102744079390132e-02,-9.981641915488538574e-03,-8.759202580213899282e-04,7.106744482116034503e-03,7.715896120078724607e-03,-3.259259158926219868e-03,-4.050071910965825049e-03,-3.128548621500226810e-03,-2.913396891769748712e-03,3.620572994402666833e-02,-1.192166865783375086e-02,7.513478452461559709e-02,-3.792195144901477910e-03,-5.338393485225379279e-03,-9.101170554331928023e-03,-1.483544013000191036e-02
-5.048254205606603900e-02,-5.001590432147811488e-02,-4.914921987537872877e-02,-4.786172064383880514e-02,-4.580898841803149324e-02,-4.275689362724364312e-02,-3.841865718199391488e-02,-3.274922834492462187e-02,-2.589937111457984997e-02,-1.824103889169672796e-02,-9.981657574141223829e-03,-8.759152232064471456e-04,7.106744202471771028e-03,7.715895888859236607e-03,-3.259260270415476404e-03,-4.050076940482517061e-03,-3.128549962214721963e-03,-2.913397975375042748e-03,3.609026869362706030e-02,-1.298327134198711333e-02,7.823260137227819322e-02,-3.165324824299498192e-03,-4.294522824633140688e-03,-8.402857235804472857e-03,-1.561745704734298669e-02
-5.048262960143615197e-02,-5.001603191395576076e-02,-4.914922677471969537e-02,-4.786177389825874151e-02,-4.580902469015866313e-02,-4.275692388014946943e-02,-3.841868303393680684e-02,-3.274924529281930674e-02,-2.589937760630891747e-02,-1.824106794746736121e-02,-9.981661858225555906e-03,-8.759400508219884014e-04,7.106743752615507677e-03,7.715895516193072186e-03,-3.259260325089785755e-03,-4.050072580468122400e-03,-3.128546032696677675e-03,-2.913397194136058219e-03,3.594332393757997818e-02,-1.461380075820408776e-02,-2.246026437497161687e-03,-1.844655705141451472e-03,-2.345714259563247677e-03,-7.679950918341282851e-03,-1.856251635221273233e-02
-5.048267677583249263e-02,-5.001603187012940155e-02,-4.914929282782423692e-02,-4.786183770465464449e-02,-4.580910022352280286e-02,-4.275697246241297322e-02,-3.841870090384938430e-02,-3.274926747745943167e-02,-2.589938900058101970e-02,-1.824103479740377814e-02,-9.981637373227526810e-03,-8.759268360705396933e-04,7.106743031055651541e-03,7.715894916200816654e-03,-3.259260389552243262e-03,-4.050081960745410825e-03,-3.128614732181245368e-03,-2.913382126575814451e-03,3.575624384170015407e-02,-1.709946925015430955e-02,-1.532145669434115294e-03,4.969066498377250557e-04,3.622696485614307674e-04,-9.432708614348729592e-03,-2.837834169176050095e-02
-5.048286826938728350e-02,-5.001615574655766949e-02,-4.914947497717814251e-02,-4.786195822237786918e-02,-4.580916140430266875e-02,-4.275705018890314790e-02,-3.841876859903466113e-02,-3.274928509036607871e-02,-2.589944381722984051e-02,-1.824107318782714968e-02,-9.981665952562513919e-03,-8.759378607639645804e-04,7.106741878664979938e-03,7.715893951830032904e-03,-3.259260491330362615e-03,-4.050080425924518050e-03,-3.128532432700170673e-03,-2.913372493225008589e-03,3.551846203393325269e-02,-2.070609657040925131e-02,-1.413664980837170404e-04,4.155719323934436993e-03,1.841782445764250740e-03,-2.009900091470022757e-02,-4.910480633938392458e-02
-5.048302440097805072e-02,-5.001637960593230403e-02,-4.914964460290010412e-02,-4.786207985896644840e-02,-4.580935039510380946e-02,-4.275717379291479880e-02,-3.841889572425874477e-02,-3.274935985442462005e-02,-2.589949248477054974e-02,-1.824108850242212032e-02,-9.981681199008574437e-03,-8.759224697965084516e-04,7.106740051399329516e-03,7.715892406846425709e-03,-3.259257890129330267e-03,-4.050084034648571141e-03,-3.128546999315351667e-03,-2.913348235223312249e-03,3.521734497800479285e-02,-2.573377629440994074e-02,2.207050227231732893e-03,8.774981613405952174e-03,-5.117255810135512735e-03,-4.451654836037058360e-02,-7.867401655988026654e-02
-5.048338475885230658e-02,-5.001665830306665367e-02,-4.915001267966099402e-02,-4.786240366910865518e-02,-4.580959800495829765e-02,-4.275736842983586528e-02,-3.841907813009007300e-02,-3.274944866972822471e-02,-2.589953037861136842e-02,-1.824110795052878015e-02,-9.981691180546127529e-03,-8.759499275727612201e-04,7.106737187871203960e-03,7.715889944717658350e-03,-3.259260917919126928e-03,-4.050081918226156215e-03,-3.128556696158924129e-03,-2.913312322129391237e-03,3.483900941282933733e-02,-3.249689249874914559e-02,5.732798376032044799e-03,1.027654270137645653e-02,-2.956773435222306498e-02,-7.983196018138789818e-02,-1.200906437053391174e-01
-5.048394794596129664e-02,-5.001722225727820575e-02,-4.915053081306774985e-02,-4.786281172757296531e-02,-4.580998455824350502e-02,-4.275767004068713878e-02,-3.841927253786443786e-02,-3.274958532904861247e-02,-2.589963612563912776e-02,-1.824113763639396632e-02,-9.981686343343221940e-03,-8.759335020183112164e-04,7.106732786386161203e-03,7.715886053761700746e-03,-3.259261316521345000e-03,-4.050081439114850031e-03,-3.128553677361156811e-03,-2.913258670927021572e-03,3.436991512274550215e-02,-4.156800359249490651e-02,1.025247595300082804e-02,-4.887999763536755166e-03,-6.881320913675202655e-02,-1.297663830546443298e-01,-1.811420215525449684e-01
-5.048466403025413801e-02,-5.001799674519458172e-02,-4.915121293594313517e-02,-4.786345215555316834e-02,-4.581054060452936089e-02,-4.275812525056093411e-02,-3.841953052543933822e-02,-3.274978664635970482e-02,-2.589972291456175274e-02,-1.824119217935591536e-02,-9.981714335585856884e-03,-8.759334468555036264e-04,7.106726236075134109e-03,7.715879989986307481e-03,-3.259261902109411753e-03,-4.050087288752646751e-03,-3.128534706827501566e-03,-2.913161869693792292e-03,3.380186114025934135e-02,-5.411558348831289195e-02,1.023001006368691283e-02,-4.276232918143563211e-02,-1.228289900221055664e-01,-2.002258272199394507e-01,-2.639945742253788641e-01
-5.048577873489228790e-02,-5.001905033677429835e-02,-4.915230768557191099e-02,-4.786444900445951944e-02,-4.581128688105482599e-02,-4.275878277381398029e-02,-3.841996227821403015e-02,-3.275009023926313961e-02,-2.589986173169183184e-02,-1.824126584199043874e-02,-9.981738637914140330e-03,-8.759827461815028471e-04,7.106717011442453998e-03,7.715870751068188219e-03,-3.259262941364005160e-03,-4.050082404915178631e-03,-3.128544625977492093e-03,-2.913018093135577666e-03,-8.888426188607545866e-03,-7.209115266553974000e-02,-1.137918102145496491e-02,-9.427692454026354030e-02,-1.932903269145687108e-01,-2.851173503198653481e-01,-3.559460997208649946e-01
-5.048733211617788957e-02,-5.002052531330276886e-02,-4.915374985124030399e-02,-4.786564698998696521e-02,-4.581241419528808007e-02,-4.275966407286722198e-02,-3.842056366751026020e-02,-3.275050597039732420e-02,-2.590004707641837753e-02,-1.824138903664043396e-02,-9.981787695133737676e-03,-8.759868179363694985e-04,7.106705246426737142e-03,7.715857191896402859e-03,-3.259263124307754285e-03,-4.050077604394264688e-03,-3.128542802886169656e-03,-2.912848418076463639e-03,-1.026869551493694334e-02,-9.891769075117450016e-02,-5.295618583436159654e-02,-1.519857061849065882e-01,-2.627797826738019205e-01,-3.559659889261007071e-01,-4.228176415266468036e-01
