4.812011009595394406e-01,4.811984097243560687e-01,4.812007041027141496e-01,4.812042696713078049e-01,4.811872777186921302e-01,4.811878707293051893e-01,4.811789046126576097e-01,4.811641058086457701e-01,4.811754008180523234e-01,4.811594840979653287e-01,4.811539965717137601e-01,4.811205588215927698e-01,4.811093852247327884e-01,4.811074909881795647e-01,4.810983781291492956e-01,4.810692428069075488e-01,4.810113708148684997e-01,4.809996713720259276e-01,4.809576642190990792e-01,4.809316762056319861e-01,4.809204290176652408e-01,4.808905855265697138e-01,4.809109432191713274e-01,4.809200079117955662e-01,4.809399718115731082e-01
4.812008949866516949e-01,4.811982124825078255e-01,4.812005165546645591e-01,4.812040930472865630e-01,4.811871115346093020e-01,4.811877188628008173e-01,4.811787672323538656e-01,4.811639845059864085e-01,4.811752964695286683e-01,4.811593953544187063e-01,4.811539239896849840e-01,4.811204983310733430e-01,4.811093391595205326e-01,4.811074624693889579e-01,4.810983587209777812e-01,4.810692260738191339e-01,4.810113607708821348e-01,4.809996611586572213e-01,4.809576575081253580e-01,4.809316703354993283e-01,4.809204214579299586e-01,4.808905784259290273e-01,4.809109343632920752e-01,4.809199968558777738e-01,4.809399714407359139e-01
4.812006218937163182e-01,4.811979638290637684e-01,4.812002802805400159e-01,4.812038705470507161e-01,4.811869026835685625e-01,4.811875274799742863e-01,4.811785935861653818e-01,4.811638317802950371e-01,4.811751629069906944e-01,4.811592838702484221e-01,4.811538324940313194e-01,4.811204298581686079e-01,4.811092856253160188e-01,4.811074215401308085e-01,4.810983342650025918e-01,4.810692114725918511e-01,4.810113513072545866e-01,4.809996559280077522e-01,4.809576594177041864e-01,4.809316680348402206e-01,4.809204213813441098e-01,4.808905709033391984e-01,4.809109359961304953e-01,4.809199904342064125e-01,4.809399682710573387e-01
4.812003051167934031e-01,4.811976477640981242e-01,4.811999798528782124e-01,4.812035877688188856e-01,4.811866371358601846e-01,4.811872844270914107e-01,4.811783736349089513e-01,4.811636378285037430e-01,4.811749952580067768e-01,4.811591430120173429e-01,4.811537174610035494e-01,4.811203391777147953e-01,4.811092155346675114e-01,4.811073707612296690e-01,4.810982950189568452e-01,4.810691883493767307e-01,4.810113357874195583e-01,4.809996465049745096e-01,4.809576517604667867e-01,4.809316659387695703e-01,4.809204220412526265e-01,4.808905760727599787e-01,4.809109372508599267e-01,4.809200098052527350e-01,4.809399684458410262e-01
4.811998811451477787e-01,4.811972419833356329e-01,4.811995942357608635e-01,4.812032250367699326e-01,4.811862964538204390e-01,4.811869725314371071e-01,4.811780911624518042e-01,4.811633893598437073e-01,4.811747770844820304e-01,4.811589606741201730e-01,4.811535685359703551e-01,4.811202192125395016e-01,4.811091246580130321e-01,4.811073080407233804e-01,4.810982533785223558e-01,4.810691587818192172e-01,4.810113168508794446e-01,4.809996383462874503e-01,4.809576459890908540e-01,4.809316551270423346e-01,4.809204208107727974e-01,4.808905715650420021e-01,4.809109301924786029e-01,4.809200134197211263e-01,4.809399673212584880e-01
4.811993301029559023e-01,4.811967146117795968e-01,4.811990934682587873e-01,4.812027537730662052e-01,4.811858537663258328e-01,4.811865677778393025e-01,4.811777247290970339e-01,4.811630669873281363e-01,4.811744973841088902e-01,4.811587266460744527e-01,4.811533768607333950e-01,4.811200713409302665e-01,4.811090134469493962e-01,4.811072228629346692e-01,4.810981943744671030e-01,4.810691162123565956e-01,4.810112959183958647e-01,4.809996219449981791e-01,4.809576356806064545e-01,4.809316511268063588e-01,4.809204154697345746e-01,4.808905737501581457e-01,4.809109372860558285e-01,4.809200213810158608e-01,4.809399717615397418e-01
4.811986033051056100e-01,4.811960192647220524e-01,4.811984330265883791e-01,4.812021326940369437e-01,4.811852704233120503e-01,4.811860344123074507e-01,4.811772422577764163e-01,4.811626425648752869e-01,4.811741300895177043e-01,4.811584168481700119e-01,4.811531244175577537e-01,4.811198731260467043e-01,4.811088640582791287e-01,4.811071165586284781e-01,4.810981212789358641e-01,4.810690687833311663e-01,4.810112652199105554e-01,4.809996019482825069e-01,4.809576267530070171e-01,4.809316455036898308e-01,4.809204094273821783e-01,4.808905735543325677e-01,4.809109237602327558e-01,4.809199990059525587e-01,4.809399654912763222e-01
4.811976278698575360e-01,4.811950862511324978e-01,4.811975471099151358e-01,4.812013000002677288e-01,4.811844881476337044e-01,4.811853198242813656e-01,4.811765958183502057e-01,4.811620746310701358e-01,4.811736381880332147e-01,4.811580050792642615e-01,4.811527905313109921e-01,4.811196117546554518e-01,4.811086652291241550e-01,4.811069700165285790e-01,4.810980239680790471e-01,4.810690089024870497e-01,4.810112280392686013e-01,4.809995816869520602e-01,4.809576123120505309e-01,4.809316437172242997e-01,4.809204045119811477e-01,4.808905649227007695e-01,4.809109255377237990e-01,4.809199989688173749e-01,4.809399661163788475e-01
4.811962727102629955e-01,4.811938079957429060e-01,4.811963339143738860e-01,4.812001596608316278e-01,4.811834175392178392e-01,4.811843422826756478e-01,4.811757119919333747e-01,4.811612989554973630e-01,4.811729654715235505e-01,4.811574446483806167e-01,4.811523327669190997e-01,4.811192535164542927e-01,4.811083949172543783e-01,4.811067788577523263e-01,4.810978871140417223e-01,4.810689219202874400e-01,4.810111716012278604e-01,4.809995457770209759e-01,4.809575933265085590e-01,4.809316222808509567e-01,4.809204040118055801e-01,4.808905569303556504e-01,4.809109154784014240e-01,4.809200148087276472e-01,4.809399633859125500e-01
4.811944120983000506e-01,4.811920125034671591e-01,4.811946306508427806e-01,4.811985600026681409e-01,4.811819154314656011e-01,4.811829717915159232e-01,4.811744740354647054e-01,4.811602134204124304e-01,4.811720249215041267e-01,4.811566586119281896e-01,4.811516901229548338e-01,4.811187545720907455e-01,4.811080174641967355e-01,4.811065124718516550e-01,4.810977064410539294e-01,4.810688031598590042e-01,4.810110939175680778e-01,4.809994986736881306e-01,4.809575673558506015e-01,4.809316219446311824e-01,4.809203838124111452e-01,4.808905626743805173e-01,4.809109245042408887e-01,4.809200062653686270e-01,4.809399627582899850e-01
4.811916925755587160e-01,4.811894150177634666e-01,4.811921677814205434e-01,4.811962479311677199e-01,4.811797456986365296e-01,4.811809935138024463e-01,4.811726884362679257e-01,4.811586498646122090e-01,4.811706713341644681e-01,4.811555293198879757e-01,4.811507751937514898e-01,4.811180395658780640e-01,4.811074844465050848e-01,4.811061268842398153e-01,4.810974437657931091e-01,4.810686301315542091e-01,4.810109866483718299e-01,4.809994376219041690e-01,4.809575283934632850e-01,4.809316003573745335e-01,4.809203698006832006e-01,4.808905468572579056e-01,4.809109283154713310e-01,4.809200113845606972e-01,4.809399586937029847e-01
4.811876163519283045e-01,4.811855237028349053e-01,4.811884801911239795e-01,4.811927885657649173e-01,4.811764998434058249e-01,4.811780376968262662e-01,4.811700220974836073e-01,4.811563191286258312e-01,4.811686584087447871e-01,4.811538544182109023e-01,4.811494144931610650e-01,4.811169864537999663e-01,4.811066974828524523e-01,4.811055640000128641e-01,4.810970613992195943e-01,4.810683782072816550e-01,4.810108349962642360e-01,4.809993443347516662e-01,4.809574781762500084e-01,4.809315870496195799e-01,4.809203608304294386e-01,4.808905440498412176e-01,4.809109150858484893e-01,4.809200015815423557e-01,4.809399569483975290e-01
