2.846238711264286736e-01,1.910453542919058889e-01,8.424770249760048235e-02,2.081857361124806599e-02,3.569818168481460330e-03,6.433269665778921067e-04,1.959764821432601804e-04,1.705716303002524517e-04,3.084144684970676026e-04,3.714640800972255708e-04,2.593396275406353467e-05,1.139270354864733683e-06,4.839181456917684223e-07,1.308760808939458424e-06,5.867377478810810163e-08,1.773803863949654503e-09,5.278303040462630700e-09,5.227977782117268334e-11,1.471177751614955309e-11,5.337646846620863174e-13,9.722882079203165006e-14,4.723408453792260908e-16,2.816620301825371427e-16,4.049630649438176180e-18,1.305100345289820520e-20,1.190019001095740499e-22,1.452323435418510599e-24,1.284953377535004093e-26,1.370654800365798244e-28,4.802154882375272610e-30,3.542265163621831044e-32,1.225206251077904019e-35,1.114672171317065524e-36,2.382273995968652943e-40,3.920994794515830918e-42,1.006173260554809760e-43,3.066529488885090726e-46,1.941367634498885794e-48,4.304620119203867508e-50,3.562292311958547875e-51,6.663704032964501895e-52,6.178856818741090771e-53,3.107176119755034515e-53,1.092300182997920176e-51,6.112612677016793465e-50,8.109966123013059440e-48,2.524687865498872907e-43,1.917722493160381178e-38,2.343801702292041960e-32,2.687132380127907685e-24,8.035635717742866741e-15,1.030714161463319967e-04,4.860893812428792454e-03,1.053741000893924570e-02,1.666603472800349400e-02,2.291957697520997581e-02,2.886960475093694120e-02,3.411553233939156743e-02,3.841917090893947478e-02,4.173705931573137851e-02,4.415347042143249329e-02,4.579404836790658406e-02,4.677081842980616855e-02,4.716116915171018192e-02,4.700640110776695135e-02,4.631888870558550919e-02,4.509247963920638008e-02,4.331290309744671024e-02,4.096304898678765349e-02,3.801448096381285918e-02,3.439590884370546942e-02,2.992709735824937087e-02,2.417222188845193423e-02,1.601775079321968512e-02,2.743367637483121440e-03,1.669666050251766929e-03,1.246016835563477909e-04,8.528245137381473828e-02,8.337844364359716298e-04,1.845612496352125092e-04,2.817074747762056733e-05,7.616107993136948980e-03,3.768549278108942070e-03,1.572415925813214765e-01,6.121269777953868355e-03,7.650306135557284528e-04,4.586587496914516305e-04,7.714657033958402044e-04,2.167699580106719100e-03,6.573929175843746739e-03,1.653660168117612739e-02,3.138829496778596656e-02,4.200619533889377033e-02,3.657893617337468900e-02,1.893589593031581517e-02,5.125980369906275348e-03,6.091707116835018681e-04,6.594551609043758497e-04,5.519452312530572641e-02,6.112174736351454196e-02
3.236594652597341581e-01,2.423164324811883097e-01,1.266895160710374835e-01,3.549074835790167609e-02,5.829524788559138117e-03,9.130771746896263570e-04,2.376645971290276816e-04,1.831590154328045154e-04,3.236150666867613893e-04,4.088124099302934203e-04,3.020361152757313633e-05,1.254732557934431366e-06,4.987808575740914118e-07,1.348937779587695015e-06,6.333424226030311869e-08,1.831520471838976279e-09,5.382329377287898205e-09,5.462446927833597112e-11,1.487171812123616513e-11,5.527956302106962598e-13,9.809650316357959661e-14,4.822384601935439701e-16,2.882210610424203087e-16,4.075134823562348273e-18,1.314004373756170934e-20,1.201880911831586477e-22,1.466934545835870403e-24,1.295286649792854323e-26,1.376943869717291755e-28,4.817360285826162615e-30,3.571298703801567098e-32,1.230974602046411544e-35,1.119157873883094521e-36,2.389660632022896937e-40,3.940149769356947961e-42,1.008975028269626853e-43,3.071247279838370947e-46,1.943933633240969670e-48,4.309720251475626461e-50,3.566363545434719451e-51,6.675264652753388160e-52,6.191218799931399770e-53,3.111032313902193141e-53,1.093014747830510628e-51,6.120862777937453673e-50,8.116299712926329801e-48,2.525825993557664025e-43,1.919320519608021663e-38,2.344942614703221469e-32,2.687724325445558174e-24,8.036665194428596265e-15,1.030800909285349879e-04,4.860995392070481882e-03,1.053780659141575170e-02,1.666693898974298121e-02,2.292146220261749232e-02,2.887299380826979442e-02,3.412064722051712934e-02,3.842603873066645359e-02,4.174547976749699157e-02,4.416319430582042044e-02,4.580486278624928270e-02,4.678259874993921652e-02,4.717388696588015878e-02,4.702011283787639606e-02,4.633372929159441239e-02,4.510864841809782144e-02,4.333064119467669451e-02,4.098262888948582539e-02,3.803621010791078533e-02,3.442013316452049304e-02,2.995415038014150738e-02,2.420205731873978708e-02,1.604821011333831468e-02,2.753117175916702016e-03,3.260531766385301594e-02,1.052213925302884490e-01,5.295234391209102258e-05,9.044625914102693426e-03,6.921773929952759752e-02,1.679223997563339121e-01,2.166155242515583126e-02,4.074197414882654920e-04,1.953387307511576538e-03,1.071329626213751579e-01,2.475366405229400824e-01,1.516208082425830050e-01,1.434267893200940613e-01,1.852747443510154302e-01,2.475368736512756629e-01,2.792246172026586759e-01,2.812122400238061815e-01,2.805077631885004030e-01,2.139447921202347891e-01,7.797788657981311045e-02,1.361690595978265299e-02,9.492206622874172590e-04,1.012261459513210662e-03,1.459853639887989107e-01,1.374137086824464907e-02
2.697957930445717967e-01,2.483301387555936490e-01,1.741819982059644445e-01,6.614154228479313113e-02,1.137285445420353237e-02,1.489498120366775698e-03,3.107621149261741720e-04,2.013144682102787524e-04,3.427040656875490320e-04,4.563402714863125007e-04,3.633097176146938108e-05,1.409858560800764478e-06,5.170652476959310847e-07,1.396419892194727831e-06,6.925903735230462725e-08,1.901484982175486033e-09,5.503180893952945238e-09,5.746349743797583342e-11,1.505551360318927158e-11,5.754603061629018081e-13,9.908634968939495293e-14,4.937977196883700382e-16,2.958577349767906797e-16,4.104168847648145989e-18,1.324179910780350492e-20,1.215484567298856004e-22,1.483660550090017727e-24,1.307074586462014352e-26,1.384073641726236609e-28,4.834703572296621546e-30,3.604317952280187745e-32,1.237509072683172467e-35,1.124225024782238150e-36,2.398013634524974596e-40,3.961863373061408514e-42,1.012146685497640512e-43,3.076547558438048966e-46,1.946792895962202041e-48,4.315432045335502125e-50,3.570958563790391772e-51,6.688629713510883415e-52,6.205096341538562642e-53,3.115343389257881013e-53,1.093817035406526890e-51,6.130150084579955681e-50,8.123432868854847103e-48,2.527113135230509604e-43,1.921134575920792680e-38,2.346233216238256038e-32,2.688380544885635733e-24,8.037684874689815941e-15,1.030884372372549467e-04,4.861141169228312166e-03,1.053818897126835435e-02,1.666800295574061286e-02,2.292363221929650738e-02,2.887677412480093089e-02,3.412638493829412561e-02,3.843374667611305223e-02,4.175493867270130971e-02,4.417411688444549539e-02,4.581700737168177551e-02,4.679582794391433376e-02,4.718816257618763110e-02,4.703550876652375090e-02,4.635040015990694873e-02,4.512680565364582397e-02,4.335055629371324659e-02,4.100461125656557765e-02,3.806060748165926433e-02,3.444733677426597279e-02,2.998454245425994855e-02,2.423558031536029653e-02,1.608256729523490844e-02,2.754452430187182433e-03,1.707945254939832258e-05,9.775723487457410100e-06,1.322516809570337126e-01,2.379686036812729728e-03,2.871728424753012873e-05,4.820942816110506367e-04,5.131551116574196948e-05,2.404182339042939265e-01,6.195021819812375529e-04,1.960083586847102810e-04,3.065196764747768650e-03,1.238781486326159635e-02,2.162364680724240124e-02,2.464068504447860727e-02,2.452673854070701320e-02,2.683684092660643117e-02,3.873578186323103911e-02,8.239866194041209346e-02,2.264399885869277929e-01,1.744591014968805143e-01,1.954034912217937625e-02,7.786898301268303920e-04,3.555316526594996113e-03,2.680738136959481821e-01,1.393512332061777777e-03
1.375598872227960512e-01,1.544253336970352330e-01,1.581992067238069399e-01,1.086503497105359844e-01,2.759499537486678061e-02,3.073388311656757941e-03,4.620646985674469842e-04,2.299755156435441864e-04,3.673085558069890300e-04,5.178502254575760404e-04,4.559491086842631626e-05,1.626120967167458327e-06,5.400289660488559673e-07,1.452925520872984054e-06,7.695193783969180160e-08,1.987448054501158307e-09,5.644069122166564013e-09,6.094072445882157892e-11,1.526810134233347714e-11,6.026757116583962955e-13,1.002233250177548250e-13,5.073701146385529833e-16,3.047887201329357359e-16,4.137215542557125270e-18,1.335834958705263454e-20,1.231116724153686576e-22,1.502863303413292003e-24,1.320565290649449547e-26,1.392180972410626372e-28,4.854214862555849243e-30,3.641925768130792819e-32,1.244924384343415989e-35,1.129961837827465721e-36,2.407476580934970275e-40,3.986442523439844704e-42,1.015721575458132392e-43,3.082477032607156974e-46,1.950043330304965725e-48,4.321860597199668155e-50,3.576126724711293696e-51,6.702963698219554305e-52,6.220792151635633321e-53,3.120251485100641537e-53,1.094728731076189643e-51,6.140544531428151376e-50,8.131735903539373361e-48,2.528541612518893498e-43,1.923161887389496709e-38,2.347695936260156898e-32,2.689137282982087566e-24,8.038970971260317683e-15,1.030996781273969110e-04,4.861249798149141176e-03,1.053867887970103695e-02,1.666917506305443802e-02,2.292604688103823049e-02,2.888101783338424891e-02,3.413282800161054203e-02,3.844239651450986200e-02,4.176555590738421225e-02,4.418638041542147926e-02,4.583063862834275970e-02,4.681067889961412765e-02,4.720419204950522529e-02,4.705279544808874115e-02,4.636911107456195141e-02,4.514718987881933404e-02,4.337291607951519051e-02,4.102929364201578916e-02,3.808800238195811372e-02,3.447788914131507537e-02,3.001865821312001831e-02,2.427327559553471223e-02,1.612123716925659839e-02,2.746714615626227873e-03,2.572474093744179353e-04,2.884982896775825298e-02,4.967833428781901861e-05,1.562850688206339749e-03,1.644526722268244423e-01,5.451113846190240760e-03,1.333272375372306640e-01,6.206463041297774399e-04,2.365241585092873466e-01,5.326488055760927876e-03,1.969154103700439435e-04,1.284359269676089944e-04,2.163977862115059822e-04,3.645387382133835142e-04,6.125847398028388914e-04,1.224962074316385523e-03,3.497322003321108336e-03,1.583693297170687964e-02,1.073672888154621613e-01,2.229401492813321839e-01,1.550849035412883714e-02,4.392767423881031408e-04,2.832823490884081585e-02,3.923641649784979230e-02,1.465520593686279929e-03
5.158837764284138899e-02,6.035784844176245167e-02,7.340916310484507656e-02,8.675284311793798886e-02,6.173988367845682779e-02,9.421248182072922833e-03,8.785950387327028360e-04,2.829564946822499759e-04,4.003841031270626016e-04,5.990306282048723065e-04,6.060348543668661863e-05,1.942555943734540830e-06,5.695991149354624265e-07,1.520754786598241589e-06,8.720046746173670450e-08,2.094718252684250967e-09,5.809390015130444004e-09,6.526041872111436874e-11,1.551473782970314595e-11,6.356845529178169812e-13,1.015287684161341413e-13,5.234089061552341975e-16,3.152888549662195469e-16,4.175013695980237678e-18,1.349229105870376932e-20,1.249153055554583820e-22,1.524972225503523034e-24,1.336025885706504441e-26,1.401408477629172104e-28,4.876310383366182737e-30,3.684872038644898137e-32,1.253355893961668743e-35,1.136448185836476993e-36,2.418171100413841636e-40,4.014344738369688716e-42,1.019747749343944744e-43,3.089170226372355758e-46,1.953691867427237011e-48,4.329088106860390439e-50,3.581948264686529398e-51,6.719489503897334156e-52,6.238446276672613706e-53,3.125717592297555825e-53,1.095748711695413112e-51,6.152279040872340653e-50,8.140810533946818154e-48,2.530143811240809778e-43,1.925438894675234300e-38,2.349324336226785438e-32,2.689966245542334374e-24,8.040278927120963736e-15,1.031106720565351721e-04,4.861431481924222142e-03,1.053921481749910821e-02,1.667048253280956072e-02,2.292874705114943124e-02,2.888575969648418673e-02,3.414005354958958571e-02,3.845210967558935350e-02,4.177747885702755293e-02,4.420015082263271250e-02,4.584594855197744040e-02,4.682735132519112720e-02,4.722219275700942354e-02,4.707220140480655041e-02,4.639011997264410464e-02,4.517007744576743283e-02,4.339801964634973364e-02,4.105700920394279863e-02,3.811876291444604714e-02,3.451219029557552748e-02,3.005700005655524004e-02,2.431562215998919405e-02,1.616450933019236008e-02,2.732798998135296028e-03,5.941671151187723904e-02,1.589313709477073249e-04,1.265729023655282615e-01,1.696784414345811967e-02,4.748901212944471985e-04,4.318352869754518014e-02,3.064744604700484019e-03,1.870555908632098256e-03,2.871048480634525411e-03,2.417887491259368693e-01,4.744944993873474737e-02,6.833207263487177385e-03,1.585719203171924788e-03,5.435781241326092129e-04,2.557123129369352700e-04,2.287513257844669956e-04,5.740484541634672134e-04,5.090045385113141536e-03,7.555450612416166056e-02,1.877105285894525855e-01,6.529629196615370154e-03,7.957996814461771847e-04,2.586052999317176027e-01,1.897394723940872257e-03,1.602985787017817687e-01
2.123087263354217144e-02,2.321672902010678621e-02,2.654029040549961763e-02,3.259175206431317445e-02,4.302682022296080294e-02,3.358992887467560085e-02,2.866770529578814217e-03,4.136302959449781680e-04,4.481488755609540266e-04,7.087392562884390441e-04,8.731032425894814540e-05,2.436762731108376725e-06,6.089531147886123207e-07,1.603150320798141942e-06,1.012979661082969283e-07,2.231247662022561693e-09,6.004590628566711435e-09,7.071413484997251693e-11,1.580274104757375362e-11,6.762017921186818053e-13,1.030386828069560675e-13,5.425045447833523784e-16,3.277209293044904869e-16,4.218182566293313313e-18,1.364647052761963283e-20,1.270027897806049871e-22,1.550512379429803855e-24,1.353807215987606450e-26,1.411952201643725336e-28,4.901336529274951560e-30,3.734054542142060738e-32,1.262953409358266607e-35,1.143799876363450605e-36,2.430311757894580154e-40,4.046016269307731291e-42,1.024306174000498616e-43,3.096748991941117349e-46,1.957794398020143320e-48,4.337260720749703134e-50,3.588517761686742228e-51,6.738377459321154680e-52,6.258351332821464266e-53,3.131906879695404302e-53,1.096894027141462821e-51,6.165489051050295596e-50,8.150882284370024605e-48,2.531970957211414471e-43,1.928008066376164264e-38,2.351164741267857181e-32,2.690885839047570144e-24,8.041827444740912469e-15,1.031242617579383741e-04,4.861618797741177646e-03,1.053980077666765228e-02,1.667193355406509578e-02,2.293174643424255796e-02,2.889110519346805087e-02,3.414816835982190102e-02,3.846301695223892925e-02,4.179085753358901395e-02,4.421559779834421944e-02,4.586313351258120702e-02,4.684607065210440180e-02,4.724239764708466904e-02,4.709398988014515397e-02,4.641370331590728010e-02,4.519577412644947001e-02,4.342620700654226812e-02,4.108811818662616577e-02,3.815329418832691388e-02,3.455070058101181868e-02,3.010000693246209225e-02,2.436309429672885163e-02,1.621327551465182384e-02,2.721148811196766933e-03,8.643471775907871383e-05,4.216839250940736077e-03,1.016100702592399792e-04,7.240808254958349028e-05,5.431653085332339981e-03,7.219477838238329520e-05,2.774003496919225206e-04,2.373347997898026251e-01,2.046224365144800868e-04,2.982980581334681008e-03,1.114097656111744661e-01,2.088548376794366890e-01,5.451404156809764451e-02,1.421490799671747129e-02,3.281024432699600549e-03,5.900659239398568833e-04,3.085381973152164859e-04,3.223219329914368218e-03,9.646090609660135096e-02,9.064928341339381634e-02,1.319386600734400892e-03,1.418485130223982524e-02,4.073278512035183319e-02,3.639428195408634260e-03,1.486302414150297499e-02
1.570946582481290432e-02,1.548364100179011084e-02,1.541930166918163009e-02,1.575646633479364789e-02,1.715545786318244115e-02,2.157144992734119637e-02,1.848454150436107390e-02,1.019635650134162290e-03,5.293292606945599471e-04,8.616858491124090207e-04,1.415536515161512686e-04,3.282772365339535866e-06,6.639039061979657778e-07,1.704467935447055720e-06,1.214948464520650450e-07,2.409314636180391589e-09,6.236751752928038356e-09,7.773967492100186785e-11,1.614088192977039551e-11,7.266389729885809277e-13,1.047906139859875244e-13,5.654384072268576655e-16,3.425401199115779801e-16,4.267692702006346655e-18,1.382491320433263534e-20,1.294291695676248221e-22,1.580129467849676189e-24,1.374313716066192764e-26,1.424001830724402444e-28,4.929755643034231855e-30,3.790394530846823395e-32,1.273891501379761064e-35,1.152136875820664376e-36,2.444083437774556106e-40,4.082052209623589434e-42,1.029459903352828192e-43,3.105250863276932037e-46,1.962436806166230775e-48,4.346411014624154172e-50,3.595888012543784316e-51,6.759070995196572765e-52,6.280847781883012075e-53,3.138864738556458216e-53,1.098179763766392113e-51,6.180397421183616520e-50,8.162557766364766820e-48,2.534004922748460367e-43,1.930882273344876523e-38,2.353187758976271679e-32,2.691929037056141513e-24,8.043557637871283818e-15,1.031385150107312328e-04,4.861815519066195641e-03,1.054048961033603182e-02,1.667357445718304840e-02,2.293519767647335394e-02,2.889709966219859705e-02,3.415727206176577546e-02,3.847524739065385363e-02,4.180587845195305602e-02,4.423293746722566783e-02,4.588242682299852049e-02,4.686708413331248241e-02,4.726508059657207050e-02,4.711844768142682549e-02,4.644017596449298568e-02,4.522460941697484249e-02,4.345784473674482729e-02,4.112304538236469242e-02,3.819205968597454148e-02,3.459393246598099769e-02,3.014832567998261201e-02,2.441648227395434509e-02,1.626800425547239928e-02,2.725687738865219516e-03,1.933394686540039237e-04,1.705987217095259042e-03,6.652594077015122620e-02,1.651698596502494398e-01,4.012086848187278870e-02,3.965387752029584517e-02,1.614834103347210781e-01,2.264419532338005428e-03,6.019301134967802724e-02,1.532481343294445747e-04,1.942901892572164750e-03,4.517114684114057616e-02,2.552005391975145088e-01,1.157798371502180845e-01,2.110984748032338626e-02,2.324175250079995279e-03,3.279117214855754511e-04,4.231530950446771473e-03,2.001980077248772250e-01,2.252725383067527565e-02,6.174089131097292753e-04,2.711948949425853073e-01,9.859099224785261659e-04,2.597440368733303639e-01,4.875210578432785657e-03
3.484996449226718251e-02,3.182193644797300797e-02,2.844839806180236505e-02,2.474181345516978867e-02,2.082263834741065675e-02,1.706310252791885113e-02,1.475088861225047794e-02,1.106930357424846037e-02,7.691356143005645190e-04,1.085567193376088535e-03,2.751180072884608276e-04,4.943307154495581267e-06,7.460772168039724197e-07,1.831203468041632536e-06,1.519723558420194882e-07,2.649037836904790732e-09,6.515462721083990287e-09,8.701969474660417829e-11,1.654032940110157003e-11,7.904974231865098460e-13,1.068267166589466422e-13,5.932755652272846894e-16,3.603597298491597878e-16,4.324636494027068766e-18,1.403226782430091856e-20,1.322638993005598175e-22,1.614626982002146919e-24,1.398054670545029445e-26,1.437803267776376587e-28,4.961985723256621072e-30,3.855223836675375261e-32,1.286390556184874591e-35,1.161593616378291031e-36,2.459737200722311540e-40,4.123129970405342324e-42,1.035273684517880581e-43,3.114823996128197725e-46,1.967645253919887173e-48,4.356754303000906134e-50,3.604203477472107698e-51,6.782725639684970064e-52,6.306232053985590345e-53,3.146719416700359040e-53,1.099616065498223860e-51,6.197165225769860530e-50,8.175161665226867359e-48,2.536256175138517733e-43,1.934122574730499256e-38,2.355543965727841075e-32,2.693121633872296223e-24,8.045497127433085273e-15,1.031554918218982955e-04,4.862050924255294400e-03,1.054124191233514821e-02,1.667539915990612007e-02,2.293901725294157992e-02,2.890383374883632311e-02,3.416748598346430743e-02,3.848897485366136600e-02,4.182273348996267542e-02,4.425241117556228537e-02,4.590408162097627670e-02,4.689067082861787111e-02,4.729053949527430717e-02,4.714590202986860407e-02,4.646989236564088438e-02,4.525698318648492535e-02,4.349335650491571725e-02,4.116224406660407009e-02,3.823557755796324481e-02,3.464248370270277960e-02,3.020256106752553307e-02,2.447638585534030534e-02,1.632957502801351754e-02,2.761646659707121809e-03,5.908027539655329174e-02,1.526424563158592426e-03,5.777867557608609575e-04,1.916522298660748786e-04,7.813189801229156379e-05,2.375684373257476792e-02,7.391469893974079129e-03,2.125997916179461365e-04,7.654824440925789286e-02,1.649240629968761612e-02,1.797364679748881177e-04,1.865050590769615777e-03,4.057636805526079055e-02,2.650765139681648952e-01,6.466456369014081385e-02,4.720417113685194260e-03,3.737400828067492060e-04,1.159022026025072552e-02,2.347083415953570285e-01,2.477500969553677462e-03,1.954567649965920778e-02,1.748502269649347685e-02,3.298554280997019472e-02,1.417567208429631846e-03,3.685637695367027095e-02
1.678923316053004267e-01,1.545930518522906916e-01,1.391593383176445431e-01,1.212367318146756884e-01,1.005052226512214153e-01,7.680356563426365968e-02,5.064415259382355761e-02,2.507463498438248714e-02,8.052146100600761705e-03,1.459150218583128147e-03,7.053537588252091917e-04,9.012710744942017662e-06,8.826141581701104031e-07,1.993170462283555325e-06,2.012709326014754697e-07,2.985402348894499554e-09,6.853589993102887514e-09,9.966216478763828077e-11,1.701750627608745061e-11,8.730309433793026298e-13,1.092135992812448522e-13,6.274816314966507670e-16,3.820004101507358081e-16,4.390442041876950460e-18,1.427433682883460670e-20,1.355945742359371192e-22,1.655023091320682636e-24,1.425653789344731901e-26,1.453668960125048087e-28,4.998590678015099932e-30,3.930040762452226554e-32,1.300702384795475293e-35,1.172348921244603961e-36,2.477559363888379702e-40,4.170000530466341567e-42,1.041882342204916747e-43,3.125689491574872016e-46,1.973539410115498828e-48,4.368441925895936076e-50,3.613546021289277507e-51,6.809416305007689388e-52,6.334874524105709753e-53,3.155595150525501846e-53,1.101251038654163958e-51,6.216044852430717143e-50,8.189664725048516658e-48,2.538841397178189333e-43,1.937775559087832734e-38,2.358138083275890868e-32,2.694429627580828693e-24,8.047645886514162969e-15,1.031737767851606047e-04,4.862306597547989655e-03,1.054208281408719645e-02,1.667748932539126275e-02,2.294326770924191156e-02,2.891136149202844230e-02,3.417893863987227221e-02,3.850438708071782234e-02,4.184164869304664303e-02,4.427426337495578984e-02,4.592837805722547323e-02,4.691714078319750292e-02,4.731911635769578406e-02,4.717671489212910130e-02,4.650324535051541391e-02,4.529331510722054560e-02,4.353321289468684019e-02,4.120624569255079001e-02,3.828442177956552228e-02,3.469697622387186292e-02,3.026344323704735148e-02,2.454373074263974802e-02,1.639875528895205770e-02,2.834490629194431205e-03,6.190005604620455642e-05,4.843719521684160950e-03,7.561443871983858540e-03,1.511109733756850308e-02,3.654734405976001188e-02,1.176505999858533451e-04,1.033006576184390099e-04,4.861627139563842737e-02,1.165248535776395710e-03,2.447512922743772523e-01,4.877852037126290119e-03,2.474168987476102195e-04,5.379368726088156437e-03,1.320604796783249324e-01,1.127311029972018763e-01,4.996834240947942499e-03,5.133801461230198468e-04,6.062393018664667677e-02,4.032148389990035386e-02,8.059669523024997435e-04,2.238525710109659228e-01,1.057163225112097218e-03,2.770417348016533665e-02,2.464629878529085161e-01,3.821571115621949510e-02
5.794526562325321706e-01,5.730388934482858465e-01,5.613428170730152544e-01,5.414673886936235414e-01,5.090733518865502294e-01,4.578989821549189210e-01,3.796738136613573289e-01,2.660626837490632779e-01,1.195643983079331674e-01,8.448872150874944115e-03,2.349091594104369199e-03,2.411275102065621291e-05,1.152700297222177282e-06,2.206393035004374923e-06,2.889207847482516018e-07,3.484553891131375545e-09,7.269656676255362461e-09,1.175727202676958676e-10,1.759379603073976481e-11,9.823889703442761541e-13,1.120272827457536077e-13,6.701537878952115844e-16,4.085773202299467556e-16,4.466762297085577789e-18,1.455879265809722624e-20,1.395330563910412491e-22,1.702605796388954913e-24,1.457902147117971774e-26,1.471977109301494737e-28,5.040479880788010707e-30,4.016679575088115353e-32,1.317137916882047641e-35,1.184601048297072650e-36,2.497866227817253037e-40,4.223610501681130880e-42,1.049356145492287121e-43,3.137944852770779676e-46,1.980206182953764563e-48,4.381605681815636621e-50,3.624103546607395438e-51,6.839542328746904741e-52,6.367290442732248328e-53,3.165592181217559318e-53,1.103081707915315736e-51,6.237386498399181443e-50,8.206265186846447632e-48,2.541699228024139838e-43,1.941885511783448434e-38,2.361061148816670382e-32,2.695915865658561661e-24,8.050104270001954419e-15,1.031941524602872216e-04,4.862590020269057234e-03,1.054303658983243852e-02,1.667980095674769653e-02,2.294808193419706210e-02,2.891983661844642339e-02,3.419179770247253447e-02,3.852166655005383883e-02,4.186287294326762609e-02,4.429877808726755822e-02,4.595565091024965410e-02,4.694684705222098436e-02,4.735118858679821657e-02,4.721129699602981400e-02,4.654067475649278918e-02,4.533409077909779372e-02,4.357793853870801232e-02,4.125562439232016709e-02,3.833924201129343401e-02,3.475812747905263067e-02,3.033181743947580000e-02,2.461932673618758352e-02,1.647650408460537771e-02,2.923315100103773909e-03,7.015309365344987291e-04,1.457798965729860396e-03,8.375133282851937935e-03,1.997233936959159212e-02,2.548297539643938278e-02,1.319311759804726522e-02,1.994958924581449050e-02,1.206024781227869325e-01,2.289261121862502086e-04,3.689758536880576034e-02,6.488826724547380742e-02,7.367808965380937946e-04,1.173781157715088428e-03,6.885006904326103350e-02,1.215026352659634989e-01,2.751724871867477183e-03,1.951242635786328700e-03,2.734951181568141543e-01,2.403030670066657985e-03,6.058808370126014808e-02,3.204892846525687639e-03,2.823413416382429819e-01,8.986985598383732607e-03,1.198071282226557868e-03,1.333493314632557252e-03
