0.000000000000000000e+00,8.280575159940293736e-03,2.109295555097252198e-03,4.020267439623100188e-03,1.112624765715145014e-02,0.000000000000000000e+00,-3.757036519819554573e-09,5.858595528131695790e-03,2.200755305896365515e-03,3.011792987103432455e-16,-5.152102637583809528e-16,1.083721181181068749e-02,4.331100871696465064e-03,7.781620658838917827e-03,1.180069031613725089e-02,-1.158304863887118244e-15,1.056137953764145834e-02,1.259052450102149390e-02,7.506109351450682787e-16,2.471223042984721074e-03,-5.349549587601767278e-09,-4.228503385367664113e-10,1.262148280626493977e-16,8.678907899274912810e-03,4.939014514202584409e-03,0.000000000000000000e+00,-3.390682224548307072e-10,0.000000000000000000e+00,7.222998838279248539e-03,1.065318395076400755e-02,2.700062462286145163e-03,9.080423618329797747e-03,2.073529318172096984e-16,2.529638987837649829e-15,-2.479754079603364847e-14,1.075414079968208675e-02,-1.128756837372002848e-11,-2.270949343361773156e-12,-1.124295644052480598e-12,1.408202102932760817e-02,-4.640986008195926150e-13,4.987897221397574569e-03,-1.124096638662201790e-13,-1.251777295019017841e-13,-5.144846954478514457e-13,-8.794862916468794619e-13,-2.177593110008089822e-13,-2.117420691581713970e-13,-2.148910957281683627e-13,-2.024399027692895299e-13
3.954504296379840120e-03,0.000000000000000000e+00,2.109295871027455204e-03,0.000000000000000000e+00,4.045908595342644076e-03,1.086290564562191092e-02,-3.594268628423846773e-09,0.000000000000000000e+00,0.000000000000000000e+00,3.719664509571201595e-16,1.167575359676637989e-02,-5.297269666190560959e-09,2.285859181301651104e-03,1.203720245340044771e-02,1.032560363510359736e-02,-1.079353916186152537e-10,8.046768376408799245e-03,6.486027023812099106e-03,4.630647016286410476e-03,1.092540758778839938e-02,0.000000000000000000e+00,2.522627030779973131e-03,1.726271590169040373e-16,1.084541136263185704e-09,0.000000000000000000e+00,2.634054491092108208e-03,-1.465903796010455892e-10,1.183514891161541183e-02,5.098587678758178914e-03,0.000000000000000000e+00,-2.466181424489933237e-10,9.080424064264515718e-03,7.277305994175147126e-03,-5.841884035832588438e-11,-5.379581825952088023e-11,-8.004119672819743192e-12,-6.873288905447574487e-13,-1.763107287568626300e-12,-9.503011577315644481e-13,-1.035714872262162453e-12,-7.656365099144312617e-16,-8.342816830024201107e-13,7.512787384681510253e-16,-2.457379329263475871e-13,-8.887677561327458110e-13,-8.201199118314646854e-13,2.530637050612037642e-03,0.000000000000000000e+00,-1.516150613577652717e-13,-2.080230724519233002e-13
-1.165935164956464324e-09,9.274242483075805302e-03,2.109296218860379126e-03,-1.156379920808332043e-12,8.428970775764148271e-03,0.000000000000000000e+00,-3.592894822091993488e-09,-3.379887902720950811e-09,1.007047411208863801e-15,3.606137944647124803e-16,6.014782952456113746e-03,0.000000000000000000e+00,2.724637558177828221e-16,0.000000000000000000e+00,6.269118645863750242e-03,1.243083261132211376e-02,4.526308189759193322e-03,1.259051953153289376e-02,9.647181375789527433e-03,-3.683520923535658601e-10,3.236174903659253377e-15,-9.500092652397664106e-10,1.125343217888493709e-02,0.000000000000000000e+00,1.152436876577785790e-02,0.000000000000000000e+00,1.049119716956596442e-02,1.352588529594307871e-02,1.359623458307847310e-02,5.113528868685472510e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.007904001796337831e-10,-2.631635861608369413e-11,0.000000000000000000e+00,-1.472589268570303081e-11,-1.226816810212152110e-12,-8.990335627168362229e-14,-1.093172670180206590e-12,1.182889849221833295e-02,-8.061985498568191042e-13,-3.451190878608838217e-13,-1.023281709993006770e-13,-1.318447439778989455e-13,-8.117890653760068046e-13,4.815277018216295411e-03,0.000000000000000000e+00,-2.068784575561593750e-13,-2.163158541179655104e-13,-1.323373490991709744e-12
3.954505586242331241e-03,5.630793860831858309e-03,2.109296601926681763e-03,2.121808702025721610e-03,-5.306088701250013732e-11,4.073592536949101513e-03,-3.559938931443969494e-09,9.659775068392716272e-16,0.000000000000000000e+00,3.950056656034767927e-16,3.576086795108399232e-16,8.931773615227974958e-03,-4.838235075734892962e-16,7.781633246992468618e-03,1.118606679660112332e-02,4.475101720172017065e-03,2.388885163388896910e-03,8.400965804381636275e-16,2.443953101958529304e-03,6.633285155997448515e-03,1.261973035061883346e-02,-4.300231686193728337e-10,1.286106649471586288e-02,-2.636520884988329333e-09,-4.180346872338115708e-10,0.000000000000000000e+00,-1.359249411438310845e-09,-5.088511456808193665e-10,1.062205893253235188e-02,0.000000000000000000e+00,1.406875036848939317e-02,1.404628254341877547e-02,1.070192156081960569e-02,0.000000000000000000e+00,-1.919730306216688123e-11,1.376530184483697530e-02,0.000000000000000000e+00,-3.153687837192065890e-12,-1.590800674146802005e-12,-6.213175337630071497e-14,-3.873122374199013828e-13,-6.202366940845976885e-13,-3.608632190058839900e-13,-2.426964226913669024e-13,-8.531294300914475178e-13,4.815277193525808845e-03,0.000000000000000000e+00,-2.147204719791206908e-13,-4.554418663424702954e-16,-5.883347276359476280e-16
7.030233918360034168e-03,-1.456122908131388781e-11,3.996562796809546673e-03,8.375562326643515645e-03,0.000000000000000000e+00,7.241944968939714213e-03,-3.231963835406588529e-09,2.182615376125391412e-03,8.170573657918069943e-16,3.793122875110309644e-16,0.000000000000000000e+00,7.621781370098441692e-03,3.753054675725341393e-16,0.000000000000000000e+00,2.335554630013409599e-03,-6.998446934751445009e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.087114406712154972e-10,2.522627743628763110e-03,5.912396720913578422e-15,-1.999134514404441389e-09,-1.151887724719535535e-10,0.000000000000000000e+00,2.901605438794770383e-16,9.017258114246091971e-03,7.223000571325564369e-03,0.000000000000000000e+00,5.115909544877146956e-03,1.362063840141825369e-02,2.711153610839800183e-03,-1.216921300570711125e-13,0.000000000000000000e+00,1.204463969209635700e-02,0.000000000000000000e+00,7.268507128057338611e-03,-2.443746124422740465e-13,1.394120285809571577e-02,-8.585112570721718505e-14,-3.100253554295595543e-13,-2.748398000413114252e-13,-5.305146464151309831e-13,-5.491309996527103356e-13,-8.143270519053829125e-13,-2.228706776356847531e-13,-2.095443284219058969e-13,1.319932272272199801e-02,-2.104959481572988990e-13
1.087488616826769172e-02,7.066095246475395317e-03,3.996563677084260906e-03,2.121809581734516136e-03,1.918932848878428807e-15,6.390877801902405153e-16,-3.067179012359945548e-09,1.148745163350256213e-02,-3.986785838804321951e-16,3.182082834489546658e-16,6.014785935137947036e-03,1.083721717044550462e-02,0.000000000000000000e+00,6.200990971699973063e-03,0.000000000000000000e+00,1.131206619882491916e-02,1.056138995713550542e-02,1.220899144093574515e-02,-7.248561393552997599e-10,8.324124089832367693e-03,0.000000000000000000e+00,3.961409312527175015e-15,-4.497655380962664558e-16,8.678912485304109831e-03,0.000000000000000000e+00,1.261573836553693713e-02,1.049119959467131186e-02,-5.440407022126777716e-10,5.098589024795283607e-03,0.000000000000000000e+00,-6.467675184056927921e-16,1.404628424058250100e-02,-6.662877601361475762e-11,7.148834573601384730e-16,-3.979874074410414764e-14,-5.943341057396927522e-12,1.373502593584867253e-02,-4.593822398503203030e-12,5.103285932910427668e-03,5.589513814203044086e-16,-6.621266609349356269e-13,-3.124464763773962571e-13,0.000000000000000000e+00,-1.034707824850953451e-13,-9.577481664889221787e-13,-8.043974842944647457e-13,1.318595280346522569e-02,-1.669755394936542992e-13,-2.129457846480281483e-13,-2.103717367392055133e-13
0.000000000000000000e+00,-5.660234065912914387e-10,2.109298000036176693e-03,9.380634070222817686e-03,1.078910042570221418e-02,0.000000000000000000e+00,-1.872635381765252183e-09,0.000000000000000000e+00,0.000000000000000000e+00,4.340721600038205782e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.486032828194040339e-03,6.560086961696888486e-03,1.717256245307422751e-15,1.196245065447267865e-02,1.314422138471227006e-02,-2.794756907101522043e-16,1.301837048170515973e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.676998952084660554e-03,9.064159021897688975e-03,1.292586782743622084e-02,0.000000000000000000e+00,-1.211119425299767694e-11,-6.482897961147597067e-11,2.721029987521613770e-03,-1.522268025918752703e-12,-1.243181965057453149e-11,-2.394899316454187306e-12,-3.944006024025975847e-12,-4.190121265829865481e-12,-4.905616431033947444e-14,0.000000000000000000e+00,-5.369028530037410933e-13,-2.667179760259783981e-13,-2.474725520580551641e-13,0.000000000000000000e+00,-5.366444131177080741e-13,-2.203807729455704877e-13,-2.158720988097769844e-13,-2.135604976069258828e-13,-6.121419161038495283e-15
-2.357808418014685108e-11,1.059913723386064072e-02,2.109298563849820035e-03,-8.083759225917305975e-16,1.078909671682333482e-02,1.086292309872618177e-02,-2.972609989404851710e-09,0.000000000000000000e+00,9.729663566601076327e-03,3.212133984028272722e-16,8.845275978147687512e-03,0.000000000000000000e+00,4.331105875231592954e-03,1.021339216880900840e-02,-9.649758018546474332e-17,1.044191091424153360e-02,6.412274622581367461e-03,0.000000000000000000e+00,9.647185631312643617e-03,4.682321151701594568e-03,-1.639743205043685604e-10,-4.261517604963041327e-10,8.574048241407481591e-03,-1.531606921490403995e-15,0.000000000000000000e+00,1.372481684168227502e-02,1.049120164511161725e-02,0.000000000000000000e+00,2.690922456494661621e-03,7.379226720064950815e-17,0.000000000000000000e+00,-5.931095213959896906e-15,1.070192427364802419e-02,7.303817848389887631e-03,1.075807306603719649e-02,1.376530488892240521e-02,-4.288123740803896939e-12,-4.467671679559570032e-12,-1.322133380220744853e-12,0.000000000000000000e+00,-3.919170752342187733e-13,-3.372797446512148487e-13,-7.534147073970314314e-13,-1.297024309174492939e-13,-8.102938537356243611e-13,0.000000000000000000e+00,-2.484739231410177925e-13,-1.465828294166748224e-16,-2.023541568226056990e-12,2.496463788420794777e-03
0.000000000000000000e+00,8.280589649504128957e-03,2.109299185008214287e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.131554818494165567e-02,2.165691899737554396e-03,0.000000000000000000e+00,9.729667178185791646e-03,3.212133984028272722e-16,1.179369840379631065e-02,8.931777558920149865e-03,1.191053382151385960e-02,9.119108001352857831e-03,1.032561460570699530e-02,2.361861277028509763e-03,1.244735417984034129e-02,6.486033399085575774e-03,1.170525742511828449e-02,9.754832567576619123e-03,8.413159359787437605e-03,1.208206558060330622e-02,4.822902831168404507e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.634056172511531173e-03,-1.774847812578621711e-09,5.072209572620528517e-03,5.098590432354102239e-03,1.193157280451614781e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.375639531774640531e-12,-6.689793247347497308e-13,2.724383449051786567e-03,5.150635672082032150e-03,-1.355197992254882124e-12,-9.885018451235313197e-13,-9.524144213474599915e-14,-5.205887517224898192e-13,-4.436097270640891248e-13,8.786607528153642446e-03,-3.341267112612793941e-13,0.000000000000000000e+00,-8.174697343438105830e-13,-2.193406692698690399e-13,0.000000000000000000e+00,-2.096782229881839938e-13,-2.031841695728653105e-13
1.087490767063270698e-02,2.097750070004858903e-03,2.109299869458844141e-03,-9.549587520084054199e-16,7.192740201704719318e-03,0.000000000000000000e+00,2.165692561964876854e-03,1.148746153955391980e-02,5.907300791703030268e-03,3.756393692340755127e-16,2.240804701872413807e-03,6.073613460769863512e-03,1.010591769482257520e-02,6.200993451973897674e-03,0.000000000000000000e+00,6.339734350020187828e-03,0.000000000000000000e+00,6.486036435458707866e-03,8.232270719707654449e-03,0.000000000000000000e+00,6.704238080407511763e-03,2.522629498845515000e-03,1.339695443531064602e-02,2.576553531442530263e-03,8.780477979212939973e-03,-5.646930578945902403e-10,2.677891325562032011e-16,0.000000000000000000e+00,7.223003915101597339e-03,-3.336867370555061813e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.070192603034422069e-02,0.000000000000000000e+00,1.204904366343387268e-02,-9.332401184334449647e-12,1.201815078047419397e-02,-1.862169566416390411e-15,-1.099898451348634889e-12,-7.624243759304030472e-14,-4.924415094578727869e-13,4.987899282783030130e-03,-1.034203633342025952e-13,-3.170693448814369742e-13,-4.744692525254069145e-13,-8.004654583281532810e-13,-2.124252319576851322e-13,-2.173663087451747425e-13,-1.493538793058068947e-13,-1.789465818632365927e-13
